term,course_id,title,catalog_url
SP25,MAE:290C,Computational Fluid Dynamics,https://catalog.ucsd.edu/courses/MAE.html#mae290c
SP25,MAE:294C,Introduction to Applied Mathematics III,https://catalog.ucsd.edu/courses/MAE.html#mae294c
SP25,MAE:296,Independent Study,https://catalog.ucsd.edu/courses/MAE.html#mae296
SP25,MAE:299,Graduate Research,https://catalog.ucsd.edu/courses/MAE.html#mae299
SP25,MUIR:99H,Independent Study,http://registrar.ucsd.edu/studentlink/cnd.html
SP25,MCWP:40,Critical Writing,https://catalog.ucsd.edu/courses/MCWP.html#mcwp40
SP25,MCWP:50,Critical Writing,https://catalog.ucsd.edu/courses/MCWP.html#mcwp50
SP25,MCWP:50R,Critical Writing,https://catalog.ucsd.edu/courses/MCWP.html#mcwp50r
SP25,MCWP:125,Argument and Analysis,https://catalog.ucsd.edu/courses/MCWP.html#mcwp125
SP25,MCWP:500,Apprentice Teaching in MCWP,http://www.ucsd.edu/catalog/courses/MCWP.html#mcwp500
SP25,MUS:1C,Fundamentals of Music C,https://catalog.ucsd.edu/courses/MUS.html#mus1c
SP25,MUS:2C,Basic Musicianship,https://catalog.ucsd.edu/courses/MUS.html#mus2c
SP25,MUS:2CK,Basic Keyboard,https://catalog.ucsd.edu/courses/MUS.html#mus2ck
SP25,MUS:2JK,Jazz Keyboard,https://catalog.ucsd.edu/courses/MUS.html#mus2jk
SP25,MUS:4,Introduction to Western Music,https://catalog.ucsd.edu/courses/MUS.html#mus4
SP25,MUS:6,Electronic Music,https://catalog.ucsd.edu/courses/MUS.html#mus6
SP25,MUS:8,American Music: Jazz Cultures,https://catalog.ucsd.edu/courses/MUS.html#mus8
SP25,MUS:11,Folk Music,https://catalog.ucsd.edu/courses/MUS.html#mus11
SP25,MUS:12,Opera,https://catalog.ucsd.edu/courses/MUS.html#mus12
SP25,MUS:14,Contemporary Music,https://catalog.ucsd.edu/courses/MUS.html#mus14
SP25,MUS:15,Popular Music,https://catalog.ucsd.edu/courses/MUS.html#mus15
SP25,MUS:17,Hip-Hop,https://catalog.ucsd.edu/courses/MUS.html#mus17
SP25,MUS:19R,Blacktronika: Afrofuturism,http://registrar.ucsd.edu/studentlink/cnd.html
SP25,MUS:32,Instrumental/Vocal Instruction,https://catalog.ucsd.edu/courses/MUS.html#mus32
SP25,NANO:100L,Physical Properties of Materials Lab,https://catalog.ucsd.edu/courses/NANO.html#nano100l
SP25,NANO:103,Foundations in NanoEngineering: Biochemical Principles,https://catalog.ucsd.edu/courses/NANO.html#nano103
SP25,NANO:108,Materials Science and Engineering,https://catalog.ucsd.edu/courses/NANO.html#nano108
SP25,NANO:112,Synthesis and Fabrication of NanoEngineering Systems,https://catalog.ucsd.edu/courses/NANO.html#nano112
SP25,NANO:115L,Nanoengineering Laboratory,https://catalog.ucsd.edu/courses/NANO.html#nano115l
SP25,NANO:120B,NanoEngineering System Design II,https://catalog.ucsd.edu/courses/NANO.html#nano120b
SP25,NANO:158,Phase Transformations and Kinetics,https://catalog.ucsd.edu/courses/NANO.html#nano158
SP25,NANO:174,Mechanical Behavior of Materials,https://catalog.ucsd.edu/courses/NANO.html#nano174
SP25,NANO:181R,Data Science in Materials Science Online,https://catalog.ucsd.edu/courses/NANO.html#nano181r
SP25,NANO:199,Independent Study for Undergraduates,https://catalog.ucsd.edu/courses/NANO.html#nano199
SP25,NANO:200,Graduate Seminar in Chemical and Nano Engineering,https://catalog.ucsd.edu/courses/NANO.html#nano200
SP25,NANO:273,Principles of Immune Engineering,https://catalog.ucsd.edu/courses/NANO.html#nano273
SP25,NANO:279,Advanced Electrochemical Energy Engineering,https://catalog.ucsd.edu/courses/NANO.html#nano279
SP25,NANO:281R,Data Science in Materials Science Online,https://catalog.ucsd.edu/courses/NANO.html#nano281r
SP25,NANO:282,Professional Development,https://catalog.ucsd.edu/courses/NANO.html#nano282
SP25,NANO:299,Graduate Research in NanoEngineering,https://catalog.ucsd.edu/courses/NANO.html#nano299
SP25,NEU:199,Independent Research,https://catalog.ucsd.edu/courses/NEU.html#neu199
SP25,NEU:200C,Basic Neuroscience,https://catalog.ucsd.edu/courses/NEU.html#neu200c
SP25,NEU:276,Neuroscience Research Rounds,https://catalog.ucsd.edu/courses/NEU.html#neu276
SP25,NEU:296,Neurosciences Resrch Rotation,http://www.ucsd.edu/catalog/courses/NEU.html#neu296
SP25,NEU:299,Neurosciences Research,http://www.ucsd.edu/catalog/courses/NEU.html#neu299
SP25,NEU:401,Neurology General Clinical Selective Clerkship,https://catalog.ucsd.edu/courses/NEU.html#neu401
SP25,NEU:426,Subintern Pediatric Neurology,https://catalog.ucsd.edu/courses/NEU.html#neu426
SP25,NEU:427,Neurology Outpatient,https://catalog.ucsd.edu/courses/NEU.html#neu427
SP25,NEU:496,Clinical Independent Study,https://catalog.ucsd.edu/courses/NEU.html#neu496
SP25,NEUG:221,Advanced Topics in Neurosciences,https://catalog.ucsd.edu/courses/NEU.html#neug221
SP25,NEUG:280,Minor Proposition,https://catalog.ucsd.edu/courses/NEU.html#neug280
SP25,NEUG:296,Neurosciences Research Rotation,https://catalog.ucsd.edu/courses/NEU.html#neug296
SP25,NEUG:299,Neurosciences Research,https://catalog.ucsd.edu/courses/NEU.html#neug299
SP25,NEUG:500,Apprenticeship Teaching,https://catalog.ucsd.edu/courses/NEU.html#neug500
SP25,PATH:296,Pathology Independent Research,http://www.ucsd.edu/catalog/courses/PATH.html#path296
SP25,PATH:299,Path/Independent Study Project,http://www.ucsd.edu/catalog/courses/PATH.html#path299
SP25,SPPS:200A,Community Pharmacy IPPE,http://pharmacy.ucsd.edu/current
SP25,SPPS:205,Pharmacy Informatics,http://pharmacy.ucsd.edu/current
SP25,SPPS:209,Applied Pharmacoeconomics,http://pharmacy.ucsd.edu/current
SP25,SPPS:218B,Contemporary Topics Pharm II,http://pharmacy.ucsd.edu/current
SP25,SPPS:225,Pharmaceutics II,http://pharmacy.ucsd.edu/current
SP25,SPPS:237,"Endocrinology, Repr & Metabol",http://pharmacy.ucsd.edu/current
SP25,SPPS:238,Microbiology,http://pharmacy.ucsd.edu/current
SP25,SPPS:241,Anatomy for Pharmacists,http://pharmacy.ucsd.edu/current
SP25,SPPS:249,Princp/Pharmacol & Physiol III,http://pharmacy.ucsd.edu/current
SP25,SPPS:261,Human Teratology,http://pharmacy.ucsd.edu/current
SP25,SPPS:278,Free Clinic,http://pharmacy.ucsd.edu/current
SP25,SPPS:280,Diabetes Care,http://pharmacy.ucsd.edu/current
SP25,SPPS:283,Hepatitis Free San Diego Collb,http://pharmacy.ucsd.edu/current
SP25,SPPS:298,Independent Study Project,http://pharmacy.ucsd.edu/current
SP25,PHIL:1,Introduction to Philosophy,https://catalog.ucsd.edu/courses/PHIL.html#phil1
SP25,PHIL:10,Introduction to Logic,https://catalog.ucsd.edu/courses/PHIL.html#phil10
SP25,PHIL:13,Introduction to Philosophy: Ethics,https://catalog.ucsd.edu/courses/PHIL.html#phil13
SP25,PHIL:27,Ethics and Society,https://catalog.ucsd.edu/courses/PHIL.html#phil27
SP25,PHIL:28,Ethics and Society II,https://catalog.ucsd.edu/courses/PHIL.html#phil28
SP25,PHIL:33,Philosophy between Reason and Despair,https://catalog.ucsd.edu/courses/PHIL.html#phil33
SP25,PHIL:50,Law and Society,https://catalog.ucsd.edu/courses/PHIL.html#phil50
SP25,PHIL:60,Philosophy of Love and Sex,https://catalog.ucsd.edu/courses/PHIL.html#phil60
SP25,PHIL:101,Aristotle,https://catalog.ucsd.edu/courses/PHIL.html#phil101
SP25,PHIL:102,Hellenistic Philosophy,https://catalog.ucsd.edu/courses/PHIL.html#phil102
SP25,PHIL:108,Nineteenth-Century Philosophy,https://catalog.ucsd.edu/courses/PHIL.html#phil108
SP25,PHIL:112,History of Philosophy: Late Modern,https://catalog.ucsd.edu/courses/PHIL.html#phil112
SP25,PHIL:120,Symbolic Logic I,https://catalog.ucsd.edu/courses/PHIL.html#phil120
SP25,PHIL:125,Probability and Decision Theory,https://catalog.ucsd.edu/courses/PHIL.html#phil125
SP25,PHIL:131,Topics in Metaphysics,https://catalog.ucsd.edu/courses/PHIL.html#phil131
SP25,PHIL:134,Philosophy of Language,https://catalog.ucsd.edu/courses/PHIL.html#phil134
SP25,PHIL:145,Philosophy of Science,https://catalog.ucsd.edu/courses/PHIL.html#phil145
SP25,PHIL:155,Mexican Philosophy,https://catalog.ucsd.edu/courses/PHIL.html#phil155
SP25,PHIL:160,Ethical Theory,https://catalog.ucsd.edu/courses/PHIL.html#phil160
SP25,PHIL:162,Contemporary Moral Issues,https://catalog.ucsd.edu/courses/PHIL.html#phil162
SP25,PHIL:173,Topics in Bioethics,https://catalog.ucsd.edu/courses/PHIL.html#phil173
SP25,PHIL:174,Data Ethics,https://catalog.ucsd.edu/courses/PHIL.html#phil174
SP25,PHIL:195P,Pedagogy and Learning Apprenticeship,https://catalog.ucsd.edu/courses/PHIL.html#phil195p
SP25,PHIL:199,Directed Individual Study,https://catalog.ucsd.edu/courses/PHIL.html#phil199
SP25,PHIL:201A,Core Course in History,https://catalog.ucsd.edu/courses/PHIL.html#phil201a
SP25,PHIL:202,Core Course in Ethics,https://catalog.ucsd.edu/courses/PHIL.html#phil202
SP25,PHIL:209B,Seminar in Science Studies,https://catalog.ucsd.edu/courses/PHIL.html#phil209b
SP25,PHIL:209C,Colloquium in Science Studies,https://catalog.ucsd.edu/courses/PHIL.html#phil209c
SP25,PHIL:232,Epistemology,https://catalog.ucsd.edu/courses/PHIL.html#phil232
SP25,PHIL:234,Philosophy of Language,https://catalog.ucsd.edu/courses/PHIL.html#phil234
SP25,PHIL:271,"Agency, Morality, and Psychology Research Group",https://catalog.ucsd.edu/courses/PHIL.html#phil271
SP25,PHIL:275,German Philosophy Reading Group,https://catalog.ucsd.edu/courses/PHIL.html#phil275
SP25,PHIL:277,Phenomenology Reading Group,https://catalog.ucsd.edu/courses/PHIL.html#phil277
SP25,PHIL:278,Topics and Methods in Contemporary Philosophy,https://catalog.ucsd.edu/courses/PHIL.html#phil278
SP25,PHIL:280,Philosophy of Science Topics and Methods,https://catalog.ucsd.edu/courses/PHIL.html#phil280
SP25,PHIL:281,History of Philosophy Research and Methods,https://catalog.ucsd.edu/courses/PHIL.html#phil281
SP25,PHIL:282,Topics and Methods in Ethics,https://catalog.ucsd.edu/courses/PHIL.html#phil282
SP25,PHIL:283,Topics and Methods in Latin American Philosophy,https://catalog.ucsd.edu/courses/PHIL.html#phil283
SP25,PHIL:284,Philosophy of Biology Research Group,https://catalog.ucsd.edu/courses/PHIL.html#phil284
SP25,PHIL:285,Seminar on Special Topics,https://catalog.ucsd.edu/courses/PHIL.html#phil285
SP25,PHIL:286,Philosophy of Physics Reading Group,https://catalog.ucsd.edu/courses/PHIL.html#phil286
SP25,PHIL:287,Greek Reading Group,https://catalog.ucsd.edu/courses/PHIL.html#phil287
SP25,PHIL:290,Directed Independent Study,https://catalog.ucsd.edu/courses/PHIL.html#phil290
SP25,PHIL:295,Research Topics,https://catalog.ucsd.edu/courses/PHIL.html#phil295
SP25,PHIL:299,Thesis Research,https://catalog.ucsd.edu/courses/PHIL.html#phil299
SP25,PHIL:500,Apprentice Teaching,https://catalog.ucsd.edu/courses/PHIL.html#phil500
SP25,PAE:240,Professional Practice IV,https://catalog.ucsd.edu/courses/PAS.html#pae240
SP25,PAE:241,Technical Skills and Procedures I,https://catalog.ucsd.edu/courses/PAS.html#pae241
SP25,PAE:242,Clinical Medicine III,https://catalog.ucsd.edu/courses/PAS.html#pae242
SP25,PAE:243,Pharmacology and Pharmacotherapeutics III,https://catalog.ucsd.edu/courses/PAS.html#pae243
SP25,PAE:244,Behavioral and Mental Healthcare,https://catalog.ucsd.edu/courses/PAS.html#pae244
SP25,PAE:245,Clinical Reasoning III,https://catalog.ucsd.edu/courses/PAS.html#pae245
SP25,PAE:246,Rehabilitative Medicine and Palliative Care,https://catalog.ucsd.edu/courses/PAS.html#pae246
SP25,PHYS:1A,Mechanics,https://catalog.ucsd.edu/courses/PHYS.html#phys1a
SP25,PHYS:1AL,Mechanics Laboratory,https://catalog.ucsd.edu/courses/PHYS.html#phys1al
SP25,PHYS:1B,Electricity and Magnetism,https://catalog.ucsd.edu/courses/PHYS.html#phys1b
SP25,PHYS:1BL,Electricity and Magnetism Laboratory,https://catalog.ucsd.edu/courses/PHYS.html#phys1bl
SP25,PHYS:1C,"Waves, Optics, and Modern Physics",https://catalog.ucsd.edu/courses/PHYS.html#phys1c
SP25,PHYS:1CL,"Waves, Optics, and Modern Physics Laboratory",https://catalog.ucsd.edu/courses/PHYS.html#phys1cl
SP25,PHYS:2A,Physics—Mechanics,https://catalog.ucsd.edu/courses/PHYS.html#phys2a
SP25,PHYS:2B,Physics—Electricity and Magnetism,https://catalog.ucsd.edu/courses/PHYS.html#phys2b
SP25,PHYS:2BL,Physics Laboratory—Mechanics,https://catalog.ucsd.edu/courses/PHYS.html#phys2bl
SP25,PHYS:2C,"Physics—Fluids, Waves, Thermodynamics, and Optics",https://catalog.ucsd.edu/courses/PHYS.html#phys2c
SP25,PHYS:2CL,Physics Laboratory—Electricity and Magnetism,https://catalog.ucsd.edu/courses/PHYS.html#phys2cl
SP25,PHYS:2D,Physics—Relativity and Quantum Physics,https://catalog.ucsd.edu/courses/PHYS.html#phys2d
SP25,PHYS:4B,"Physics for Physics Majors—Fluids, Waves, Statistical and Thermal Physics",https://catalog.ucsd.edu/courses/PHYS.html#phys4b
SP25,PHYS:4E,Physics for Physics Majors—Quantum Physics,https://catalog.ucsd.edu/courses/PHYS.html#phys4e
SP25,PHYS:87,First-year Seminar,https://catalog.ucsd.edu/courses/PHYS.html#phys87
SP25,PHYS:100C,Electromagnetism III,https://catalog.ucsd.edu/courses/PHYS.html#phys100c
SP25,PHYS:105B,Mathematical and Computational Physics II,https://catalog.ucsd.edu/courses/PHYS.html#phys105b
SP25,PHYS:120,Circuits and Electronics,https://catalog.ucsd.edu/courses/PHYS.html#phys120
SP25,PHYS:130A,Quantum Physics I,https://catalog.ucsd.edu/courses/PHYS.html#phys130a
SP25,PHYS:130B,Quantum Physics II,https://catalog.ucsd.edu/courses/PHYS.html#phys130b
SP25,PHYS:137,String Theory,https://catalog.ucsd.edu/courses/PHYS.html#phys137
SP25,PHYS:140A,Statistical and Thermal Physics I,https://catalog.ucsd.edu/courses/PHYS.html#phys140a
SP25,PHYS:141,Computational Physics I: Probabilistic Models and Simulations,https://catalog.ucsd.edu/courses/PHYS.html#phys141
SP25,PHYS:152B,Electronic Materials,https://catalog.ucsd.edu/courses/PHYS.html#phys152b
SP25,PHYS:154,Elementary Particle Physics,https://catalog.ucsd.edu/courses/PHYS.html#phys154
SP25,PHYS:162,Modern Cosmology,https://catalog.ucsd.edu/courses/PHYS.html#phys162
SP25,PHYS:170,Medical Instruments: Principles and Practice,https://catalog.ucsd.edu/courses/PHYS.html#phys170
SP25,PHYS:177,Physics of the Cell,https://catalog.ucsd.edu/courses/PHYS.html#phys177
SP25,PHYS:199,Research for Undergraduates,https://catalog.ucsd.edu/courses/PHYS.html#phys199
SP25,PHYS:199H,Honors Thesis Research for Undergraduates,https://catalog.ucsd.edu/courses/PHYS.html#phys199h
SP25,PHYS:202,Estimation and Scaling in Physics,https://catalog.ucsd.edu/courses/PHYS.html#phys202
SP25,PHYS:203B,Advanced Classical Electrodynamics II,https://catalog.ucsd.edu/courses/PHYS.html#phys203b
SP25,PHYS:210A,Equilibrium Statistical Mechanics,https://catalog.ucsd.edu/courses/PHYS.html#phys210a
SP25,PHYS:212C,Quantum Mechanics III,https://catalog.ucsd.edu/courses/PHYS.html#phys212c
SP25,PHYS:215C,Quantum Fields III,https://catalog.ucsd.edu/courses/PHYS.html#phys215c
SP25,PHYS:221A,Nonlinear and Nonequilibrium Dynamics of Physical Systems,https://catalog.ucsd.edu/courses/PHYS.html#phys221a
SP25,PHYS:222A,Experimental Methods for Particle Physics,https://catalog.ucsd.edu/courses/PHYS.html#phys222a
SP25,PHYS:227,Cosmology,https://catalog.ucsd.edu/courses/PHYS.html#phys227
SP25,PHYS:228,High-Energy Astrophysics and Compact Objects,https://catalog.ucsd.edu/courses/PHYS.html#phys228
SP25,PHYS:232,Electronic Materials,https://catalog.ucsd.edu/courses/PHYS.html
SP25,PHYS:239,Special Topics,https://catalog.ucsd.edu/courses/PHYS.html#phys239
SP25,PHYS:241,Computational Physics I: Probabilistic Models and Simulations,https://catalog.ucsd.edu/courses/PHYS.html
SP25,PHYS:250,Condensed Matter Physics Seminar,https://catalog.ucsd.edu/courses/PHYS.html#phys250
SP25,PHYS:251,High-Energy Physics Seminar,https://catalog.ucsd.edu/courses/PHYS.html#phys251
SP25,PHYS:252,Plasma Physics Seminar,https://catalog.ucsd.edu/courses/PHYS.html#phys252
SP25,PHYS:253,Astrophysics and Cosmology Seminar,https://catalog.ucsd.edu/courses/PHYS.html#phys253
SP25,PHYS:254,Biophysics Seminar,https://catalog.ucsd.edu/courses/PHYS.html#phys254
SP25,PHYS:255,Biophysics Research Talks,https://catalog.ucsd.edu/courses/PHYS.html#phys255
SP25,PHYS:260,Physics Colloquium,https://catalog.ucsd.edu/courses/PHYS.html#phys260
SP25,PHYS:277,Physics of the Cell,https://catalog.ucsd.edu/courses/PHYS.html#phys277
SP25,PHYS:298,Directed Study in Physics,https://catalog.ucsd.edu/courses/PHYS.html#phys298
SP25,PHYS:299,Thesis Research in Physics,https://catalog.ucsd.edu/courses/PHYS.html#phys299
SP25,PHYS:500,Instruction in Physics Teaching,https://catalog.ucsd.edu/courses/PHYS.html#phys500
SP25,POLI:5D,Data Analytics/Social Sciences,http://www.ucsd.edu/catalog/courses/POLI.html#poli5d
SP25,POLI:10D,Intro/Poli Sci:Amer Politics,http://www.ucsd.edu/catalog/courses/POLI.html#poli10d
SP25,POLI:12D,Intro/Poli Sci:Int'l Relations,http://www.ucsd.edu/catalog/courses/POLI.html#poli12d
SP25,POLI:27,or 27R. Ethics and Society,https://catalog.ucsd.edu/courses/POLI.html#poli27
SP25,POLI:28,or 28R. Ethics and Society II,https://catalog.ucsd.edu/courses/POLI.html#poli28
SP25,POLI:30D,Political Inquiry,http://www.ucsd.edu/catalog/courses/POLI.html#poli30d
SP25,POLI:87,First-year Student Seminar,https://catalog.ucsd.edu/courses/POLI.html#poli87
SP25,POLI:100O,Perspectives on Race,https://catalog.ucsd.edu/courses/POLI.html#poli100o
SP25,POLI:104Q,Intro Intellectual Prop Law,http://registrar.ucsd.edu/studentlink/cnd.html
SP25,POLI:104U,Introduction to Business Law,https://catalog.ucsd.edu/courses/POLI.html#poli104u
SP25,POLI:104V,Public Law: Special Topics,https://catalog.ucsd.edu/courses/POLI.html#poli104v
SP25,POLI:110C,Revolution and Reaction: Political Thought from Kant to Nietzsche,https://catalog.ucsd.edu/courses/POLI.html#poli110c
SP25,POLI:119A,Special Topics in Political Theory,https://catalog.ucsd.edu/courses/POLI.html#poli119a
SP25,POLI:120D,"Germany: Before, During, and After Division",https://catalog.ucsd.edu/courses/POLI.html#poli120d
SP25,POLI:121D,Digital Politics,https://catalog.ucsd.edu/courses/POLI.html#poli121d
SP25,POLI:126AB,Politics and Economics in Eastern Europe,https://catalog.ucsd.edu/courses/POLI.html#poli126ab
SP25,POLI:131CR,The Chinese Revolution,http://registrar.ucsd.edu/studentlink/cnd.html
SP25,POLI:140D,International Human Rights Law: Migrant Populations,https://catalog.ucsd.edu/courses/POLI.html#poli140d
SP25,PSYC:1,Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc1
SP25,PSYC:3R,General Psychology: Cognitive Foundations,https://catalog.ucsd.edu/courses/PSYC.html#psyc3r
SP25,PSYC:60,Introduction to Statistics,https://catalog.ucsd.edu/courses/PSYC.html#psyc60
SP25,PSYC:70,Research Methods in Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc70
SP25,PSYC:71,Laboratory in Psychological Research Methods,https://catalog.ucsd.edu/courses/PSYC.html#psyc71
SP25,PSYC:88,Learning Sustainable Well-Being: Compassion for Self and Others,https://catalog.ucsd.edu/courses/PSYC.html#psyc88
SP25,PSYC:99,Independent Study,https://catalog.ucsd.edu/courses/PSYC.html#psyc99
SP25,PSYC:100,Clinical Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc100
SP25,PSYC:101,Developmental Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc101
SP25,PSYC:102,Sensory Neuroscience,https://catalog.ucsd.edu/courses/PSYC.html#psyc102
SP25,PSYC:104,Social Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc104
SP25,PSYC:105,Cognitive Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc105
SP25,PSYC:108,Cognitive Neuroscience,https://catalog.ucsd.edu/courses/PSYC.html#psyc108
SP25,PSYC:111B,Research Methods II,https://catalog.ucsd.edu/courses/PSYC.html#psyc111b
SP25,PSYC:116C,Laboratory in Clinical Psychology Research III,https://catalog.ucsd.edu/courses/PSYC.html#psyc116c
SP25,PSYC:117,Laboratory in Educational Research and Outreach,https://catalog.ucsd.edu/courses/PSYC.html#psyc117
SP25,PSYC:118,Laboratory in Animal Behavior,https://catalog.ucsd.edu/courses/PSYC.html#psyc118
SP25,PSYC:124,Clinical Assessment and Treatment,https://catalog.ucsd.edu/courses/PSYC.html#psyc124
SP25,PSYC:125,Clinical Neuropsychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc125
SP25,PSYC:127,Sexual Health Inequities and Sexual Well-Being,https://catalog.ucsd.edu/courses/PSYC.html#psyc127
SP25,PSYC:131,"Scientific Racism: Genetics, Intelligence, and Race",https://catalog.ucsd.edu/courses/PSYC.html#psyc131
SP25,PSYC:132,Hormones and Behavior,https://catalog.ucsd.edu/courses/PSYC.html#psyc132
SP25,PSYC:137,Social Cognition,https://catalog.ucsd.edu/courses/PSYC.html#psyc137
SP25,PSYC:144,Memory and Amnesia,https://catalog.ucsd.edu/courses/PSYC.html#psyc144
SP25,PSYC:164,Criminology,https://catalog.ucsd.edu/courses/PSYC.html
SP25,PSYC:169,Brain Damage and Mental Function,https://catalog.ucsd.edu/courses/PSYC.html#psyc169
SP25,PSYC:178,Industrial Organizational Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc178
SP25,PSYC:179,"Drugs, Addiction, and Mental Disorders",https://catalog.ucsd.edu/courses/PSYC.html#psyc179
SP25,PSYC:188,Impulse Control Disorders,https://catalog.ucsd.edu/courses/PSYC.html#psyc188
SP25,PSYC:190,Science of Parenting,https://catalog.ucsd.edu/courses/PSYC.html#psyc190
SP25,PSYC:193,Topics in Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc193
SP25,PSYC:193L,Psychology Laboratory Topics,https://catalog.ucsd.edu/courses/PSYC.html#psyc193l
SP25,PSYC:194C,Honors Thesis III,https://catalog.ucsd.edu/courses/PSYC.html#psyc194c
SP25,PSYC:195,Instruction in Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc195
SP25,PSYC:196C,Research Seminar,https://catalog.ucsd.edu/courses/PSYC.html#psyc196c
SP25,PSYC:198,Directed Group Study in Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc198
SP25,PSYC:199,Independent Study,https://catalog.ucsd.edu/courses/PSYC.html#psyc199
SP25,PSYC:210,Area Proseminar: The Methods of Human Cognitive Neuroscience,https://catalog.ucsd.edu/courses/PSYC.html#psyc210
SP25,PSYC:222,Area Proseminar in Biological Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc222
SP25,PSYC:224,Current Directions in Cognitive Neural Systems (CNS),https://catalog.ucsd.edu/courses/PSYC.html#psyc224
SP25,PSYC:242,Current Directions in Developmental Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc242
SP25,PSYC:270C,Introduction to Laboratory Experimentation III,https://catalog.ucsd.edu/courses/PSYC.html#psyc270c
SP25,PSYC:271,Neurobiology of Learning and Memory,https://catalog.ucsd.edu/courses/PSYC.html#psyc271
SP25,PSYC:272,Selected Topics in Cognitive Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc272
SP25,PSYC:274,Current Directions in Social Psychology,https://catalog.ucsd.edu/courses/PSYC.html
SP25,PSYC:275,Current Directions in Cognitive Psychology,https://catalog.ucsd.edu/courses/PSYC.html
SP25,PSYC:276,Selected Topics in Social Psychology,https://catalog.ucsd.edu/courses/PSYC.html#psyc276
SP25,PSYC:280,Seminar in Communication and Information Processing,https://catalog.ucsd.edu/courses/PSYC.html#psyc280
SP25,PSYC:296,Research Practicum,https://catalog.ucsd.edu/courses/PSYC.html#psyc296
SP25,PSYC:299,Research Practicum,https://catalog.ucsd.edu/courses/PSYC.html#psyc299
SP25,PSYC:500,Apprentice Teaching,https://catalog.ucsd.edu/courses/PSYC.html#psyc500
SP25,PH:45,Introduction to Methods and Ethics in Public Health Research,https://catalog.ucsd.edu/courses/PH.html#ph45
SP25,PH:50,Primary Care and Public Health,https://catalog.ucsd.edu/courses/PH.html#ph50
SP25,PH:95,Medical School Prep 101,https://catalog.ucsd.edu/courses/PH.html#ph95
SP25,PH:98,Directed Group Study,https://catalog.ucsd.edu/courses/PH.html#ph98
SP25,PH:101,Epidemiology,https://catalog.ucsd.edu/courses/PH.html#ph101
SP25,PH:102,Biostatistics in Public Health,https://catalog.ucsd.edu/courses/PH.html#ph102
SP25,PH:110,Health Behavior and Chronic Diseases,https://catalog.ucsd.edu/courses/PH.html#ph110
SP25,PH:120,Health Policies for Healthy Lifestyles,https://catalog.ucsd.edu/courses/PH.html#ph120
SP25,PH:130,Environmental and Occupational Health,https://catalog.ucsd.edu/courses/PH.html#ph130
SP25,PH:155,Qualitative Research for Global Public Health,https://catalog.ucsd.edu/courses/PH.html#ph155
SP25,PH:162,Critical Digital Health,https://catalog.ucsd.edu/courses/PH.html#ph162
SP25,PH:194,Public Health Capstone II,https://catalog.ucsd.edu/courses/PH.html#ph194
SP25,PH:195,Instruction in Public Health,http://www.ucsd.edu/catalog/courses/PH.html#ph195
SP25,PH:196BH,Public Health Honors Practicum II,https://catalog.ucsd.edu/courses/PH.html#ph196bh
SP25,PH:198,Directed Group Study,https://catalog.ucsd.edu/courses/PH.html#ph198
SP25,PH:199,Independent Study,https://catalog.ucsd.edu/courses/PH.html#ph199
SP25,PH:480,Introduction to Foundation and Government Grant Writing (Non-NIH),https://catalog.ucsd.edu/courses/PH.html#ph480
SP25,PHB:223,Analysis of Longitudinal Data,https://catalog.ucsd.edu/courses/PH.html#phb223
SP25,PHB:228,Statistical Computing,https://catalog.ucsd.edu/courses/PH.html#phb228
SP25,PHB:241,Biostatistics Rotation,https://catalog.ucsd.edu/courses/PH.html#phb241
SP25,PHB:248,Applied Survival Analysis,https://catalog.ucsd.edu/courses/PH.html#phb248
SP25,PHB:281,Biostatistics Seminar Series,https://catalog.ucsd.edu/courses/PH.html#phb281
SP25,PHB:298,Special Topics in Public Health,https://catalog.ucsd.edu/courses/PH.html#phb298
SP25,PHB:299,Dissertation Research,https://catalog.ucsd.edu/courses/PH.html#phb299
SP25,MGTF:406,Behavioral Finance,https://catalog.ucsd.edu/courses/MGT.html#mgtf406
SP25,MGTF:408,Real Estate Finance,https://catalog.ucsd.edu/courses/MGT.html#mgtf408
SP25,MGTF:409,"Mergers, Acquisitions, and Corporate Restructuring",https://catalog.ucsd.edu/courses/MGT.html#mgtf409
SP25,MGTF:411,Asset Pricing Theory,https://catalog.ucsd.edu/courses/MGT.html#mgtf411
SP25,MGTF:412,Financial Statement Analysis,https://catalog.ucsd.edu/courses/MGT.html#mgtf412
SP25,MGTF:418,Preparing for the CFA Exam,https://catalog.ucsd.edu/courses/MGT.html#mgtf418
